elapsedMs,gnssMode,gnssFixAccuracyM,gnssFixAgeMs,gnssSpeedMps,drVelocityEastMps,drVelocityNorthMps,linearAccelMagnitudeMps2,gyroMagnitudeRadPerSec,isStationary,rawLinearAccelMagnitudeMps2,rawGyroMagnitudeRadPerSec
0,DEAD_RECKONING,,9223372036854775807,,0.07564219401758689,-0.22122434622324133,0.4238212090644485,0.08080664293478962,false,0.8878554166461943,0.1864379197359085
86,DEAD_RECKONING,,9223372036854775807,,0.11248341702290003,-0.1672525563450853,0.46392280844680306,0.173230551466577,false,0.5425707043258676,0.26811543107032776
196,DEAD_RECKONING,,9223372036854775807,,0.08111269966669943,-0.11709752401894549,0.6862291169549586,0.17216004891719208,false,1.0422691950403569,0.18567408621311188
296,DEAD_RECKONING,,9223372036854775807,,0.1552858486862257,-0.22164588777656088,1.324505087554802,0.48571385243886106,false,2.7925027894424193,0.7410753965377808
388,DEAD_RECKONING,,9223372036854775807,,0.18637918318125135,-0.26602668478021496,0.6323099458702893,0.2963971776121674,false,0.712677766369746,0.2537716329097748
496,DEAD_RECKONING,,9223372036854775807,,0.24088826390679655,-0.2943283145451031,0.6245791514878787,0.40719245963900974,false,0.9576868310833225,0.9213505387306213
594,DEAD_RECKONING,,9223372036854775807,,0.31131591253016566,-0.2775070977550632,0.7303413954415935,0.4584227615713771,false,1.0232745599938027,0.5064038038253784
692,DEAD_RECKONING,,9223372036854775807,,0.36615576340914946,-0.29082810991134295,0.5628959354088827,0.31698173683572706,false,0.5686114213944772,0.2553695738315582
793,DEAD_RECKONING,,9223372036854775807,,0.44344774930594094,-0.28092637961515216,0.7778386617082408,0.38396096530071805,false,0.9912160894780474,0.4378107488155365
892,DEAD_RECKONING,,9223372036854775807,,0.47824214711267327,-0.25804445736025033,0.457392118239228,0.4497478724463369,false,0.45948999580667205,0.5084643363952637
992,DEAD_RECKONING,,9223372036854775807,,0.49645614175802244,-0.2283513904644352,0.39496974544243274,0.25916283922043404,false,0.3991165473794272,0.12545450031757355
1092,DEAD_RECKONING,,9223372036854775807,,0.2480564747198034,-0.38195736192209073,0.5634574832787007,0.24278526694262267,false,0.738465110940009,0.2343902289867401
1191,DEAD_RECKONING,,9223372036854775807,,0.22257297928762437,-0.33227628353153055,0.6110517965574325,0.1587662840665,false,1.1779140852308476,0.1427645981311798
1307,DEAD_RECKONING,,9223372036854775807,,0.17626833216028473,-0.31603680818855406,0.49816054251621555,0.09776855745022107,false,0.6343524971146213,0.21215809881687164
1388,DEAD_RECKONING,,9223372036854775807,,0.16625319744534608,-0.29147528357114166,0.2957449940750273,0.17551155895844622,false,0.5318876097534674,0.24138347804546356
1502,DEAD_RECKONING,14.681,1360,,0.22206319016860018,-0.3716138403719395,1.4567925430868287,0.19598561932960562,false,2.829593523964474,0.24678611755371094
1589,DEAD_RECKONING,14.681,1360,,0.21582786656886563,-0.361179276466504,1.0097074028743045,0.3107382866317763,false,1.3740099249325706,0.4722852110862732
1694,DEAD_RECKONING,14.681,1571,,0.2963131029840822,-0.4947686111711848,2.0551899503161266,0.21257810203356833,false,3.6471483350468654,0.41201886534690857
1790,DEAD_RECKONING,14.681,1571,,0.6522927740203817,-1.0852361886262445,8.125613312539885,0.7664476709788673,false,13.457574057451778,1.4604383707046509
1895,DEAD_RECKONING,14.681,1773,,0.6572571593917629,-1.0731002053030045,3.25316232915336,1.4034994545733481,false,6.616522481667827,2.0973470211029053
1991,DEAD_RECKONING,14.681,1773,,0.4986876792021119,-1.0939247155155092,2.1416477149203854,0.26488202003918626,false,2.874214849052347,1.2812379598617554
2091,DEAD_RECKONING,14.681,1986,,0.4528398207725583,-1.063539631458513,1.0170169535223983,0.5732646612578614,false,0.9233759710992928,1.084551215171814
2191,DEAD_RECKONING,14.681,1986,,0.39661699261780525,-1.134114934982712,1.154288107189618,0.19793850235103347,false,1.7473208530203197,0.24782662093639374
2310,DEAD_RECKONING,14.681,2187,,0.34231756629458643,-1.120531559098987,0.6089223878155035,0.1552940440452708,false,0.968846074932717,0.20481620728969574
2403,DEAD_RECKONING,14.681,2187,,0.5701935220388987,-0.8215307488358509,1.1831355493279065,0.18400764661424937,false,1.8643289070230036,0.3363812267780304
2507,DEAD_RECKONING,10.94,285,6.1571074,0.5105374803054021,-0.7523566794602021,0.9863375992053384,0.23621639610388068,false,0.9646837006366504,0.32441580295562744
2603,DEAD_RECKONING,10.94,285,6.1571074,0.5155978753098176,-0.6731618367082164,0.6285562952241339,0.18640140798476676,false,0.7443826233756867,0.22135722637176514
2706,DEAD_RECKONING,10.94,485,6.1571074,0.4538774450925209,-0.6551519872963993,0.7832841860058666,0.3324365635220201,false,1.0482802869112406,0.4800991415977478
2801,DEAD_RECKONING,10.94,485,6.1571074,-0.0,-0.6466656663163793,0.7759306027951995,0.3192799344956351,false,0.8087697256949378,0.3835725486278534
2901,DEAD_RECKONING,10.94,696,6.1571074,-0.03613805242203388,-0.6220058358383526,0.4439582252523105,0.23467485318363407,false,0.5390455919366566,0.3907186686992645
3001,DEAD_RECKONING,10.94,696,6.1571074,-0.017299673907299626,-0.616119890653547,0.21208998958185424,0.258363159648913,false,0.6651282895829492,0.3609979450702667
3100,DEAD_RECKONING,10.94,696,6.1571074,-0.011905468017018481,-0.6460626845039869,0.9929083784658861,0.0761281922470626,false,1.6514544600814085,0.11689238995313644
3200,DEAD_RECKONING,10.94,898,6.1571074,-0.04732511026921464,-0.6588621369818677,0.5113762955210545,0.2991347939776438,false,1.3340117484415572,0.5180673599243164
3301,DEAD_RECKONING,10.94,898,6.1571074,-0.06205916979872329,-0.7245642003954555,0.6996706979560551,0.3642275442865488,false,1.2440498271834863,0.4838709533214569
3399,DEAD_RECKONING,10.94,1099,6.1571074,-0.09589647108356358,-0.7485632237205098,0.6163296780682143,0.3289605873994943,false,0.8291079660662382,0.3525038957595825
3495,DEAD_RECKONING,10.94,1099,6.1571074,-0.13545639132020562,-0.7645598589820516,0.4316904680964913,0.1418830594706395,false,0.5069550249208297,0.06276193261146545
3595,REACQUISITION,9.093,299,6.2178445,-0.1991513356264988,-0.7249937207728423,0.8305593958082096,0.18438687904075268,false,1.3699270998210404,0.34880930185317993
3696,REACQUISITION,9.093,299,6.2178445,-0.06718048977029452,-0.8468466013449741,1.430521692500427,0.31966259329112123,false,2.546558603783693,0.46066638827323914
3796,REACQUISITION,9.093,532,6.2178445,-0.16543321187465512,-0.9009575873146665,1.1207461485042634,0.25045459901136213,false,1.0043733300823063,0.36294230818748474
3898,REACQUISITION,9.093,532,6.2178445,-0.27157361371012767,-0.8778612456057545,1.1905100712431966,0.1790265976550494,false,1.6300994677457672,0.17007394134998322
3999,REACQUISITION,9.093,732,6.2178445,-0.1080033931687588,-0.8845599486760257,1.0066348784117234,0.125839773547785,false,0.8741167054625212,0.2167365401983261
4097,REACQUISITION,9.093,732,6.2178445,-0.08262216091072964,-0.8810847212184747,0.5056429588954355,0.2173692500967424,false,0.1158691231794023,0.32575955986976624
4201,REACQUISITION,9.093,945,6.2178445,-0.06329845073228295,-0.9254636985056149,0.5429583299270954,0.3223359901864348,false,0.8822975687535833,0.4225621223449707
4298,REACQUISITION,9.093,945,6.2178445,-0.10460598682291235,-1.0559122786501285,1.3660691515989247,0.3293701164238283,false,2.0654462596467322,0.3739415109157562
4396,REACQUISITION,9.093,1145,6.2178445,-0.09675865360946825,-1.1159140402829273,0.6043968662094458,0.2347101520825134,false,0.4808581551519365,0.2639676630496979
4497,REACQUISITION,9.093,1145,6.2178445,-0.09556176664951897,-1.1219363959345299,0.16935778537805649,0.15611729199026067,false,0.4504851430000312,0.20887932181358337
4598,REACQUISITION,9.093,1345,6.2178445,-0.13883618350515609,-1.1284639657271485,0.5752726940859254,0.20793302728165913,false,0.9580595020045457,0.26014262437820435
4697,REACQUISITION,9.093,1345,6.2178445,-0.19197301210163034,-1.2195957441444403,1.0299335284631466,0.19355240570819002,false,1.7520354484290888,0.19494697451591492
4798,GNSS_AIDED,7.895,203,6.471088,0.029011949893902766,-0.023174846837338975,0.37067210240423043,0.19446213627719572,false,0.9227072415462737,0.2792476415634155
4898,GNSS_AIDED,7.895,203,6.471088,0.004361771207266557,0.018545981295370915,0.23210474427631508,0.06633823996720603,false,0.5930334059531526,0.2661799192428589
4999,GNSS_AIDED,7.895,404,6.471088,0.03776592970812309,-0.056361453938350584,0.77253332827424,0.3099167083139474,false,1.5313114093009939,0.592987060546875
5099,GNSS_AIDED,7.895,404,6.471088,-0.0055302437962668856,-0.030477140943211602,0.7340237523751787,0.17957172446197195,false,0.8328419193783155,0.14788129925727844
5214,GNSS_AIDED,7.895,616,6.471088,0.004293906279345074,0.03168863460020818,0.3652516541886338,0.0604268970065935,false,1.0162223142731956,0.23385459184646606
5300,GNSS_AIDED,7.895,616,6.471088,0.004744973917647681,0.035017472409013435,0.3956292607772744,0.14495738186861185,false,0.4317543355777296,0.21615074574947357
5400,GNSS_AIDED,7.895,817,6.471088,0.003646769268380409,0.0289305373570726,0.3248847757361002,0.20978053138645963,false,0.2780847430818666,0.2880614697933197
5513,GNSS_AIDED,7.895,817,6.471088,-0.006100715925284621,-0.0027558262993303655,0.24738798855684874,0.06669404686776573,false,0.6034782104762696,0.16059941053390503
5610,GNSS_AIDED,7.895,1017,6.471088,-0.003895629252047331,-0.048490200004484396,0.5930130007773643,0.15720292855335613,false,0.9790937297392798,0.31432583928108215
5710,GNSS_AIDED,7.895,1017,6.471088,-0.0014810033222664345,-0.023780036218378927,0.39679198014925215,0.133271526783793,false,0.6999492141719623,0.2282031923532486
5811,GNSS_AIDED,5.15,219,6.465426,0.0014151932774943076,0.02388338907673577,0.3274976761105804,0.22001346196113714,false,0.6360653052833435,0.3077046573162079
5911,GNSS_AIDED,5.15,219,6.465426,0.02990785202590215,0.04539552689780826,0.5523469692272923,0.19271125499727815,false,0.9482392994032147,0.1742265522480011
6008,GNSS_AIDED,5.15,419,6.465426,-0.02066508142534576,0.02437489449368015,0.3421098798575133,0.21920590959358005,false,0.6269567854915052,0.2763736844062805
6110,GNSS_AIDED,5.15,419,6.465426,-0.0873528158953159,0.038589851957837026,0.9704181554439572,0.38759437725887586,false,1.5464726617896416,0.5304231643676758
6210,GNSS_AIDED,5.15,627,6.465426,-0.050369163546361916,0.04401763697185111,0.7293312238283666,0.37356672009432046,false,0.6491710739498178,0.4319227933883667
6310,GNSS_AIDED,5.15,627,6.465426,0.02002103385430162,0.07048197132905608,1.0425930342519925,0.4450053151043244,false,1.6172208615216885,0.633197546005249
6407,GNSS_AIDED,5.15,833,6.465426,0.14355345226138472,0.04473627980887272,1.5119100406127124,0.4105640907050014,false,2.434283239452166,0.601468026638031
6508,GNSS_AIDED,5.15,833,6.465426,0.12564591182089244,0.06753845187758573,1.6766898380925348,0.8472931557069606,false,2.008882060231855,1.2472788095474243
6607,GNSS_AIDED,5.15,1033,6.465426,0.13794102039018133,-0.02823346053668745,1.4708192446735553,0.6235102318592362,false,1.804873820614367,0.5894606113433838
6709,GNSS_AIDED,5.15,1033,6.465426,-0.005402756049963642,0.04333993035888996,0.8398345131014496,0.938030865183632,false,1.164193475670937,1.566806674003601
