elapsedMs,gnssMode,gnssFixAccuracyM,gnssFixAgeMs,gnssSpeedMps,drVelocityEastMps,drVelocityNorthMps,linearAccelMagnitudeMps2,gyroMagnitudeRadPerSec,isStationary,rawLinearAccelMagnitudeMps2,rawGyroMagnitudeRadPerSec
209552,GNSS_AIDED,2.083,798,0.0,0.0,0.0,2.4169787281150286,0.10151195260177955,true,2.3610644676982786,0.11718340218067169
209652,GNSS_AIDED,2.083,798,0.0,0.0,0.0,2.795867107440167,0.03789043085090334,true,3.544613453550707,0.07793109118938446
209752,GNSS_AIDED,2.083,999,0.0,0.0,0.0,1.8614240191617581,0.11595304913490696,true,2.0617551637756244,0.20078794658184052
209852,GNSS_AIDED,2.083,999,0.0,0.0,0.0,1.384994630422035,0.061069307454120564,true,1.919091161939473,0.0867912620306015
209961,GNSS_AIDED,2.066,199,0.0,0.0,0.0,1.447961768444013,0.0742972137190343,true,1.4987385808833227,0.10487852245569229
210060,GNSS_AIDED,2.066,199,0.0,0.0,0.0,3.0839427527078063,0.010243529306085379,true,4.696470896336236,0.07078272104263306
210160,GNSS_AIDED,2.066,398,0.0,0.0,0.0,3.1001298789455145,0.10654520533377627,true,6.05210745936563,0.18877609074115753
210258,GNSS_AIDED,2.066,398,0.0,0.0,0.0,1.0158083491883982,0.07979915493684639,true,1.2231432419732513,0.2217933088541031
210358,GNSS_AIDED,2.066,598,0.0,0.0,0.0,0.7775405839173632,0.1124849191384138,true,1.551583533764715,0.26290276646614075
210460,GNSS_AIDED,2.066,598,0.0,0.0,0.0,1.531295410812229,0.205331301892163,true,2.6591554669022703,0.2887718677520752
210559,GNSS_AIDED,2.066,799,0.0,0.0,0.0,3.282134457754408,0.10855426598592705,true,5.246286769057096,0.26150819659233093
210659,GNSS_AIDED,2.066,799,0.0,0.0,0.0,2.781140084472559,0.32988431711465976,true,4.45426623671307,0.5363789796829224
210758,GNSS_AIDED,2.066,999,0.0,0.0,0.0,2.3395815611460336,0.23916266385483503,true,5.749355387763548,0.44296759366989136
210859,GNSS_AIDED,2.066,999,0.0,0.0,0.0,5.083224066065769,0.17537468230193262,true,8.712752820496807,0.22959420084953308
210958,GNSS_AIDED,2.51,204,0.0,0.0,0.0,3.1481317862408567,0.14035592117158982,true,6.3422635639571,0.21917392313480377
211057,GNSS_AIDED,2.51,204,0.0,0.0,0.0,1.4773462641743793,0.09354589792767035,true,4.80382115043967,0.25434526801109314
211156,GNSS_AIDED,2.51,404,0.0,0.0,0.0,0.7580233377722853,0.2344716233018333,true,1.4505771781242747,0.37751704454421997
211256,GNSS_AIDED,2.51,404,0.0,0.0,0.0,3.507005585941974,0.13337549884418348,true,6.685689188092389,0.12775208055973053
211359,GNSS_AIDED,2.51,604,0.0,0.0,0.0,3.008048847354153,0.09417840959899289,true,3.736476669526572,0.22911404073238373
211457,GNSS_AIDED,2.51,604,0.0,0.0,0.0,6.970388829901115,0.13512652470005415,true,10.984246904970824,0.18534822762012482
211556,GNSS_AIDED,2.51,805,0.0,0.0,0.0,3.2292613335157347,0.28937085047072264,true,2.9760819463627697,0.43915289640426636
211656,GNSS_AIDED,2.51,805,0.0,0.0,0.0,1.9457586484335945,0.07458055709480235,true,1.87369083377734,0.15433025360107422
211756,GNSS_AIDED,2.51,1008,0.0,0.0,0.0,3.8952748330604465,0.24478463822333105,true,8.416136388397922,0.46000924706459045
211857,GNSS_AIDED,2.51,1008,0.0,0.0,0.0,1.8934246487088355,0.1598992942061967,true,6.470056648297651,0.23629289865493774
211957,GNSS_AIDED,2.496,208,0.0,0.0,0.0,2.19746130006023,0.42021327965673727,true,5.245968196967879,0.7091799378395081
212058,GNSS_AIDED,2.496,208,0.0,0.0,0.0,2.795674750184267,0.23680169583703678,true,5.017309651643953,0.7565323114395142
212157,GNSS_AIDED,2.496,408,0.0,0.0,0.0,4.570839688233246,0.042829388706122594,true,6.1980070640804215,0.21837429702281952
212261,GNSS_AIDED,2.496,408,0.0,0.0,0.0,6.130343949475067,0.07233873305190303,true,9.190654608673192,0.1594998836517334
212358,GNSS_AIDED,2.496,609,0.0,0.0,0.0,5.190241325738667,0.4308684513813992,true,9.205268842536704,0.7759139537811279
212460,GNSS_AIDED,2.496,609,0.0,0.0,0.0,1.6097038004140953,0.38013155895131084,true,3.4470454846773926,0.37183254957199097
212560,GNSS_AIDED,2.496,809,0.0,0.0,0.0,5.191955100668843,0.4972917641155115,true,8.403872854760023,1.1832603216171265
212659,GNSS_AIDED,2.496,809,0.0,0.0,0.0,1.6833008580989288,0.419206573598359,true,4.128423812808155,1.1070857048034668
212760,GNSS_AIDED,2.496,1009,0.0,0.0,0.0,4.020251032698919,0.2953372140884855,true,6.133120891310565,0.24451926350593567
212860,GNSS_AIDED,2.496,1009,0.0,0.0,0.0,3.4731130826514245,0.09516650745313827,true,4.961467928573651,0.24967685341835022
212961,GNSS_AIDED,2.579,209,0.0,0.0,0.0,3.9575200038364238,0.15974443413735712,true,4.458664242510366,0.223870187997818
213061,GNSS_AIDED,2.579,209,0.0,0.0,0.0,3.405221640867302,0.16552986066994566,true,3.0085970032487235,0.19824528694152832
213162,GNSS_AIDED,2.579,410,0.0,0.0,0.0,1.8735402550428386,0.15615175071385193,true,0.7897129809759124,0.165598526597023
213261,GNSS_AIDED,2.579,410,0.0,0.0,0.0,4.014858816527392,0.04158273648338032,true,6.2110067118511525,0.14805123209953308
213362,GNSS_AIDED,2.579,611,0.0,0.0,0.0,1.647640495718025,0.16414149319063415,true,4.716152469278814,0.30692243576049805
213462,GNSS_AIDED,2.579,611,0.0,0.0,0.0,5.875767202445711,0.2911563562115729,true,10.764092972037417,0.6404163837432861
213563,GNSS_AIDED,2.579,811,0.0,0.0,0.0,5.302918311812186,0.29622548949029387,true,6.32449655427278,0.3105473518371582
213667,GNSS_AIDED,2.579,811,0.0,0.0,0.0,7.641513150915272,0.1744377942563771,true,10.146895076432974,0.18632057309150696
213766,GNSS_AIDED,2.579,1012,0.0,0.0,0.0,5.5451847838972075,0.14822954826925527,true,6.210139923832987,0.15361469984054565
213865,GNSS_AIDED,2.579,1012,0.0,0.0,0.0,3.216805227286175,0.18612689847637004,true,3.55808402317406,0.43410027027130127
213967,GNSS_AIDED,2.525,214,0.0,0.0,0.0,2.1679032567883576,0.04556648129521535,true,2.041031292020028,0.22599352896213531
214065,GNSS_AIDED,2.525,214,0.0,0.0,0.0,1.7768841323505224,0.11830386039874598,true,1.6965027895717049,0.2221478372812271
214167,GNSS_AIDED,2.525,414,0.0,0.0,0.0,3.8551228025015147,0.09446040523655148,true,5.556390375577691,0.20201759040355682
214266,GNSS_AIDED,2.525,414,0.0,0.0,0.0,2.9827629912432223,0.03336721950182501,true,2.3504398421862844,0.020775699988007545
214366,GNSS_AIDED,2.525,618,0.0,0.0,0.0,1.6566863575870747,0.035701538931790976,true,1.0312262915892074,0.07385899871587753
214466,GNSS_AIDED,2.525,618,0.0,0.0,0.0,1.7569599363844624,0.02266708155423473,true,2.436344480714624,0.016356144100427628
214565,GNSS_AIDED,2.525,819,0.0,0.0,0.0,3.191850791438722,0.04437370508699781,true,5.525159492501554,0.08333680033683777
214666,GNSS_AIDED,2.525,819,0.0,0.0,0.0,0.38429113376529744,0.0412186089701696,true,2.6270953760077727,0.08195830136537552
214767,GNSS_AIDED,2.525,1019,0.0,0.0,0.0,1.067161759168029,0.2553862922447212,true,2.213552147976713,0.4303542971611023
214866,GNSS_AIDED,2.525,1019,0.0,0.0,0.0,2.9167562749864278,0.2743539616554149,true,5.739636516258391,0.35284826159477234
214966,GNSS_AIDED,2.553,219,0.0,0.0,0.0,5.020054412360676,0.1677356231703374,true,10.666704162748989,0.26498642563819885
215066,GNSS_AIDED,2.553,219,0.0,0.0,0.0,1.3564527150432992,0.04398990878027972,true,2.0086304696689687,0.11502021551132202
215167,GNSS_AIDED,2.553,419,0.0,0.0,0.0,1.6882580664174327,0.25816818951053105,true,3.3699618595726637,0.44663718342781067
215265,GNSS_AIDED,2.553,419,0.0,0.0,0.0,1.2327659757077118,0.19032655605606952,true,1.3989023399070004,0.44225579500198364
215368,GNSS_AIDED,2.553,620,0.0,0.0,0.0,5.237606411512619,0.21715592511019435,true,8.580786665967585,0.3871223032474518
215468,GNSS_AIDED,2.553,620,0.0,0.0,0.0,5.077170246985882,0.17033383065773178,true,7.786260589821109,0.1611427366733551
215569,GNSS_AIDED,2.553,820,0.0,0.0,0.0,4.491354276102622,0.17753055972433235,true,4.0299284951424745,0.21825218200683594
215667,GNSS_AIDED,2.553,820,0.0,0.0,0.0,3.3484304747384845,0.13225220880937516,true,2.6298300742414678,0.2546195983886719
215768,GNSS_AIDED,2.553,1021,0.0,0.0,0.0,2.3805423510295607,0.032786062145547704,true,2.21781745480448,0.1032939925789833
215869,GNSS_AIDED,2.553,1021,0.0,0.0,0.0,1.9739271661775861,0.03451986732207956,true,2.0585408125638724,0.08319670706987381
215969,GNSS_AIDED,2.16,221,0.0,0.0,0.0,2.2157498527014923,0.08383292596006842,true,2.4866132596150843,0.14062640070915222
216069,GNSS_AIDED,2.16,221,0.0,0.0,0.0,1.9635677430831016,0.03137772390371821,true,1.9066686223917582,0.09581747651100159
216170,GNSS_AIDED,2.16,422,0.0,0.0,0.0,1.5372441417256286,0.04105844809944031,true,1.3196718883503946,0.09808647632598877
216269,GNSS_AIDED,2.16,422,0.0,0.0,0.0,3.9214977658462966,0.02630956345097199,true,5.935903957703393,0.020891403779387474
216369,GNSS_AIDED,2.16,622,0.0,0.0,0.0,4.285593406800361,0.1341178381387109,true,5.387710258447279,0.25101491808891296
216470,GNSS_AIDED,2.16,622,0.0,0.0,0.0,1.308659710093081,0.15898503656401977,true,1.1194950311307268,0.37691494822502136
216571,GNSS_AIDED,2.16,823,0.0,0.0,0.0,3.0787643706563026,0.16151795610226963,true,4.521331255681244,0.41159409284591675
216670,GNSS_AIDED,2.16,823,0.0,0.0,0.0,2.0780135892909715,0.09072129133750094,true,1.7569420458719625,0.0684751346707344
216770,GNSS_AIDED,2.16,1027,0.0,0.0,0.0,3.0115597795811753,0.24060983880372927,true,4.225254752923372,0.47095781564712524
216875,GNSS_AIDED,2.16,1027,0.0,0.0,0.0,3.3674225293685245,0.16352779613797402,true,6.188699230283979,0.4838009178638458
216973,GNSS_AIDED,2.166,228,0.0,0.0,0.0,3.0520079991393665,0.19188893330274576,true,4.056003414742386,0.4482002556324005
217077,GNSS_AIDED,2.166,228,0.0,0.0,0.0,3.610725940580498,0.12007998862970677,true,7.636767708984024,0.2708556652069092
217176,GNSS_AIDED,2.166,430,0.0,0.0,0.0,1.3026695166080353,0.12114045616080701,true,5.0969965230978875,0.14173950254917145
217275,GNSS_AIDED,2.166,430,0.0,0.0,0.0,1.5181653360182568,0.14979313157177057,true,3.7142375792678033,0.2521335780620575
217374,GNSS_AIDED,2.166,631,0.0,0.0,0.0,1.7452536063473976,0.23175537576373909,true,3.818237962211364,0.30428895354270935
217475,GNSS_AIDED,2.166,631,0.0,0.0,0.0,2.3929210884673884,0.2561232506964067,true,4.784789599923215,0.3202948570251465
217575,GNSS_AIDED,2.166,832,0.0,0.0,0.0,1.3090861023847078,0.25669850055384924,true,2.5247117498149336,0.2862464487552643
217676,GNSS_AIDED,2.166,832,0.0,0.0,0.0,1.1158881792829056,0.18929196761989542,true,1.1368126644961236,0.13650980591773987
217776,GNSS_AIDED,2.166,1032,0.0,0.0,0.0,2.6191511577445836,0.1235876225664264,true,3.8234669481165544,0.0978846475481987
217876,GNSS_AIDED,2.166,1032,0.0,0.0,0.0,3.622213130416771,0.1369153815898599,true,4.489553014509033,0.2075241208076477
217975,GNSS_AIDED,2.2,231,0.0,0.0,0.0,1.4768218070578258,0.17948033495112983,true,0.4235721114593703,0.25276118516921997
218076,GNSS_AIDED,2.2,231,0.0,0.0,0.0,4.134882518369694,0.14625455954082164,true,6.812079871752665,0.19909340143203735
218176,GNSS_AIDED,2.2,432,0.0,0.0,0.0,5.8685218102911545,0.0939180705719237,true,9.977024945034493,0.09108521044254303
218276,GNSS_AIDED,2.2,432,0.0,0.0,0.0,4.291461254628166,0.32056340552386964,true,8.355003177823091,0.5998700261116028
218380,GNSS_AIDED,2.2,632,0.0,0.0,0.0,5.200928787701959,0.15550490421215274,true,6.5547254010731875,0.4078638553619385
218474,GNSS_AIDED,2.2,632,0.0,0.0,0.0,5.83092738898626,0.09374352353749218,true,6.435278875874129,0.2179189771413803
218574,GNSS_AIDED,2.2,833,0.0,0.0,0.0,4.244645983279656,0.05542023362238196,true,3.2148698251609202,0.09994765371084213
218676,GNSS_AIDED,2.2,833,0.0,0.0,0.0,2.496970178988129,0.05329012274097208,true,2.317518844974423,0.0787578597664833
218776,GNSS_AIDED,2.2,1033,0.0,0.0,0.0,1.1580161590502795,0.07989231958995402,true,1.1820918122590456,0.11795055866241455
218875,GNSS_AIDED,2.2,1033,0.0,0.0,0.0,2.857933540988201,0.07156511526497623,true,4.514909334558176,0.0810929536819458
218978,GNSS_AIDED,2.24,233,0.0,0.0,0.0,4.286885605194156,0.2569046384701077,true,5.5418476951372835,0.4070003032684326
219077,GNSS_AIDED,2.24,233,0.0,0.0,0.0,7.1058355540422795,0.10719006210430514,true,10.43358550540965,0.3603861629962921
219187,GNSS_AIDED,2.24,434,0.0,0.0,0.0,5.2274583336294915,0.21297390680469397,true,6.778737106321138,0.42439451813697815
219278,GNSS_AIDED,2.24,434,0.0,0.0,0.0,4.252569961764726,0.14208710980683656,true,9.849862519780038,0.3539236783981323
219377,GNSS_AIDED,2.24,639,0.0,0.0,0.0,3.102019924446641,0.26450327119380707,true,2.9228522422468655,0.5431452393531799
219478,GNSS_AIDED,2.24,639,0.0,0.0,0.0,2.6433804594026804,0.15059776396776767,true,2.5266095666175166,0.21886670589447021
219577,GNSS_AIDED,2.24,840,0.0,0.0,0.0,2.5488061234240966,0.09722509070239549,true,3.1092288551605307,0.06890684366226196
219679,GNSS_AIDED,2.24,840,0.0,0.0,0.0,1.6333464669669548,0.0776737270796203,true,1.130485741066204,0.16244210302829742
219779,GNSS_AIDED,2.24,1040,0.0,0.0,0.0,1.4386640859921818,0.08271796669591179,true,1.425192061592577,0.13627727329730988
219878,GNSS_AIDED,2.24,1040,0.0,0.0,0.0,2.29011006664222,0.05121642382497716,true,3.0564344101204655,0.07292907685041428
219979,GNSS_AIDED,2.26,242,0.0,0.0,0.0,3.698766437760323,0.056119920469011965,true,5.160239761447973,0.1266763061285019
220084,GNSS_AIDED,2.26,242,0.0,0.0,0.0,3.612729274295653,0.21403482123209047,true,3.6051948270703735,0.3893185555934906
220186,GNSS_AIDED,2.26,443,0.0,0.0,0.0,2.8138271754782593,0.15307445305074843,true,2.7099241343627227,0.1737876534461975
220285,GNSS_AIDED,2.26,443,0.0,0.0,0.0,3.818464574166408,0.1750879194138104,true,6.970416701194886,0.20188960433006287
220385,GNSS_AIDED,2.26,643,0.0,0.0,0.0,3.364703811807866,0.23820346773369852,true,6.51709570793734,0.3224788308143616
220483,GNSS_AIDED,2.26,643,0.0,0.0,0.0,2.1330166220321956,0.121836143368953,true,1.5708079776598238,0.3024108111858368
220582,GNSS_AIDED,2.26,844,0.0,0.0,0.0,0.6636394744172843,0.20066092132392802,true,2.613550726097403,0.33740150928497314
220683,GNSS_AIDED,2.26,844,0.0,0.0,0.0,2.484271350577468,0.15747542972530454,true,4.7377031371039,0.1819518357515335
220782,GNSS_AIDED,2.26,1044,0.0,0.0,0.0,2.9821539316169514,0.14925931885650673,true,5.563517479063236,0.2682797312736511
220882,GNSS_AIDED,2.26,1044,0.0,0.0,0.0,1.8912535670540032,0.15128711565461087,true,4.679927019703564,0.24813424050807953
220981,GNSS_AIDED,2.266,243,0.0,0.0,0.0,2.003598129241417,0.11400371567069012,true,2.94696204149744,0.13968490064144135
221083,GNSS_AIDED,2.266,243,0.0,0.0,0.0,4.094394225170758,0.06717164130353805,true,6.17465409847657,0.07630196958780289
221188,GNSS_AIDED,2.266,444,0.0,0.0,0.0,4.272709098086867,0.09378505828285201,true,4.513233994281938,0.14844989776611328
221284,GNSS_AIDED,2.266,444,0.0,0.0,0.0,0.9487601179417697,0.035088379869291156,true,2.027893178850315,0.0580323301255703
221383,GNSS_AIDED,2.266,645,0.0,0.0,0.0,0.6003205867552974,0.07539986392320658,true,1.4483257252743855,0.152425616979599
221485,GNSS_AIDED,2.266,645,0.0,0.0,0.0,2.577167392710012,0.08150927584818642,true,4.165546315395261,0.10927098989486694
221583,GNSS_AIDED,2.266,850,0.0,0.0,0.0,3.101520514754807,0.08378983375075977,true,3.6798555170771015,0.18866592645645142
221683,GNSS_AIDED,2.266,850,0.0,0.0,0.0,1.6296818210611923,0.14786993352596725,true,1.6551246960732657,0.20978128910064697
221784,GNSS_AIDED,2.266,1050,0.0,0.0,0.0,1.7767122087588043,0.07116551045598953,true,2.1145028241061254,0.09416130185127258
221883,GNSS_AIDED,2.266,1050,0.0,0.0,0.0,0.7291058195872425,0.12233647616873047,true,1.880707833834554,0.2124941349029541
221984,GNSS_AIDED,2.3,251,0.0,0.0,0.0,3.1591902669869536,0.09034545507404142,true,5.426885153661993,0.0956244096159935
222085,GNSS_AIDED,2.3,251,0.0,0.0,0.0,5.316697708978465,0.11912795843144482,true,7.047801268644835,0.1625700145959854
222185,GNSS_AIDED,2.3,451,0.0,0.0,0.0,2.504336129611626,0.1719348330281337,true,1.4275990780464973,0.2270871102809906
222285,GNSS_AIDED,2.3,451,0.0,0.0,0.0,0.2625681936688202,0.19121842616692172,true,2.0469299671858763,0.23728129267692566
222386,GNSS_AIDED,2.3,652,0.0,0.0,0.0,1.5372505935698026,0.07797679484646788,true,2.5580394871607717,0.2493675798177719
222486,GNSS_AIDED,2.3,652,0.0,0.0,0.0,3.614128558794155,0.16121327445843853,true,5.540077502454182,0.2552504241466522
222585,GNSS_AIDED,2.3,852,0.0,0.0,0.0,3.354799628068816,0.11067111089806338,true,3.1671742191900285,0.09233725816011429
222687,GNSS_AIDED,2.3,852,0.0,0.0,0.0,1.1195042545266898,0.08678148615784131,true,1.519657089502986,0.22047702968120575
222786,GNSS_AIDED,2.3,1052,0.0,0.0,0.0,0.99395277680801,0.10742269724093649,true,1.595710210981932,0.14037302136421204
222887,GNSS_AIDED,2.3,1052,0.0,0.0,0.0,0.7614889622339247,0.10923228349182038,true,1.6217229051858673,0.15434955060482025
222987,GNSS_AIDED,2.316,253,0.0,0.0,0.0,3.101265513069561,0.12667343405542197,true,5.034397639893436,0.22032161056995392
223087,GNSS_AIDED,2.316,253,0.0,0.0,0.0,1.9917844913184148,0.1754895786356828,true,1.4514137162587917,0.30208075046539307
223188,GNSS_AIDED,2.316,455,0.0,0.0,0.0,0.8276487055855316,0.11081631325058279,true,2.878172744626935,0.09710606187582016
223293,GNSS_AIDED,2.316,455,0.0,0.0,0.0,1.7881592167360862,0.09200543335513385,true,3.121827077681566,0.2066502869129181
223392,GNSS_AIDED,2.316,655,0.0,0.0,0.0,2.2209506836942055,0.14431584581514675,true,3.5527045269426787,0.20427580177783966
223492,GNSS_AIDED,2.316,655,0.0,0.0,0.0,3.4781066646322607,0.10965281168786334,true,5.165141557416047,0.10164812207221985
223594,GNSS_AIDED,2.316,856,0.0,0.0,0.0,5.167752812138719,0.17323718826369622,true,8.950800348068084,0.3834609091281891
223691,GNSS_AIDED,2.316,856,0.0,0.0,0.0,2.914921300524704,0.2313270564317387,true,1.2600722949602945,0.3104934096336365
223793,GNSS_AIDED,2.316,1057,0.0,0.0,0.0,2.510171408083864,0.13683647260377843,true,6.673273153013956,0.13218650221824646
223892,GNSS_AIDED,2.316,1057,0.0,0.0,0.0,1.8494569276235373,0.11624433747004109,true,4.290287662702084,0.282366007566452
223991,GNSS_AIDED,6.355,261,0.0,0.0,0.0,2.700978044822247,0.08472084077798028,true,3.84541812060208,0.16491341590881348
224091,GNSS_AIDED,6.355,261,0.0,0.0,0.0,3.998772713432493,0.12860568778533968,true,5.1216098110581845,0.17229127883911133
224192,GNSS_AIDED,6.355,463,0.0,0.0,0.0,1.5422427608819018,0.17140825149339037,true,3.575426231072339,0.22960498929023743
224290,GNSS_AIDED,6.355,463,0.0,0.0,0.0,1.7936763520172987,0.11711016602506494,true,2.0766342401551037,0.08795250952243805
224390,GNSS_AIDED,6.355,664,0.0,0.0,0.0,3.495159025478455,0.09857610874304994,true,7.501539529108123,0.19967614114284515
224490,GNSS_AIDED,6.355,664,0.0,0.0,0.0,2.9206721833960962,0.22068769561939694,true,2.8962619882645346,0.401689738035202
224591,GNSS_AIDED,6.355,864,0.0,0.0,0.0,2.273657852041273,0.1514345546992837,true,6.268329130919178,0.1813860535621643
224692,GNSS_AIDED,6.355,864,0.0,0.0,0.0,1.0452884612609503,0.09126596869128141,true,2.2313424224945773,0.25986185669898987
224793,GNSS_AIDED,6.355,1065,0.0,0.0,0.0,3.9776686830956396,0.09467542444206542,true,6.997395147607462,0.23833028972148895
224892,GNSS_AIDED,6.355,1065,0.0,0.0,0.0,1.9531334602535855,0.08545272913550543,true,2.0742336456491817,0.2124948501586914
224995,GNSS_AIDED,6.369,265,0.0,0.0,0.0,2.0572633409726304,0.0829244219687044,true,3.2733897239552814,0.1194055899977684
225097,GNSS_AIDED,6.369,265,0.0,0.0,0.0,1.5488552130397242,0.09395104132278698,true,4.222466846116141,0.20060960948467255
225195,GNSS_AIDED,6.369,466,0.0,0.0,0.0,3.5831556525644794,0.12332086576345398,true,5.247139988759418,0.20078112185001373
225296,GNSS_AIDED,6.369,466,0.0,0.0,0.0,2.3897760882995285,0.12791784089132852,true,6.951285738201052,0.18378201127052307
225396,GNSS_AIDED,6.369,667,0.0,0.0,0.0,2.421324661431974,0.09387620582700866,true,4.430179968973005,0.23631887137889862
225495,GNSS_AIDED,6.369,667,0.0,0.0,0.0,1.8977041055862263,0.11043010855083812,true,3.570952411692546,0.2519553005695343
225595,GNSS_AIDED,6.369,868,0.0,0.0,0.0,2.6326808564780686,0.045195397828491635,true,3.237468587547668,0.08705411851406097
225696,GNSS_AIDED,6.369,868,0.0,0.0,0.0,3.295306906347965,0.10855679622669172,true,7.321415536595183,0.22727786004543304
225796,GNSS_AIDED,6.369,1072,0.0,0.0,0.0,1.7258513629544265,0.12216201331272368,true,4.77406335785214,0.24459309875965118
225895,GNSS_AIDED,6.369,1072,0.0,0.0,0.0,3.0716574924001216,0.07543317438644799,true,4.850936387902392,0.1724255532026291
225995,GNSS_AIDED,6.369,274,0.0,0.0,0.0,3.3951927606112102,0.18517399665065376,true,8.503734984745774,0.33623552322387695
226096,GNSS_AIDED,6.369,274,0.0,0.0,0.0,0.6152489899426623,0.10974204238501319,true,2.4924785599337413,0.320364773273468
226195,GNSS_AIDED,6.369,475,0.0,0.0,0.0,4.768761959059936,0.10973984787841137,true,8.468328672634161,0.2825975716114044
226295,GNSS_AIDED,6.369,475,0.0,0.0,0.0,2.7827556938289275,0.09799723004520175,true,5.925053613742297,0.2487943470478058
226395,GNSS_AIDED,6.369,675,0.0,0.0,0.0,1.8848737729608662,0.11336808092096096,true,3.3425363567891893,0.20336008071899414
226496,GNSS_AIDED,6.369,675,0.0,0.0,0.0,2.7744063738990947,0.14961172167556977,true,4.093738730860223,0.26104021072387695
226596,GNSS_AIDED,6.369,876,0.0,0.0,0.0,2.079171514806599,0.20421844057953675,true,5.834648361629377,0.3236851990222931
226700,GNSS_AIDED,6.369,876,0.0,0.0,0.0,1.1175614321276832,0.09815341658095536,true,0.8613804725087311,0.3227434456348419
226799,GNSS_AIDED,6.369,1076,0.0,0.0,0.0,2.738618720373638,0.1421910415006328,true,5.3972010912666155,0.1862371861934662
226900,GNSS_AIDED,6.369,1076,0.0,0.0,0.0,2.438141022457048,0.21810716017032986,true,4.158465273206274,0.30492454767227173
226998,GNSS_AIDED,6.383,277,0.0,0.0,0.0,4.222372167672594,0.09044896195352872,true,9.092290457004715,0.27641868591308594
227099,GNSS_AIDED,6.383,277,0.0,0.0,0.0,3.3249306784683217,0.23880869649378578,true,7.71292404313266,0.4257145822048187
227198,GNSS_AIDED,6.383,478,0.0,0.0,0.0,1.3497108287216846,0.10728273153799281,true,0.8814747236722444,0.3454614281654358
227298,GNSS_AIDED,6.383,478,0.0,0.0,0.0,3.7087782516810384,0.06332119861846024,true,7.634264638293139,0.19484293460845947
227399,GNSS_AIDED,6.383,679,0.0,0.0,0.0,3.042214777265728,0.12907210701296098,true,7.0913901749885255,0.2562212347984314
227500,GNSS_AIDED,6.383,679,0.0,0.0,0.0,2.7798048164838085,0.10631423002346492,true,7.291023078824331,0.22458751499652863
227599,GNSS_AIDED,6.383,880,0.0,0.0,0.0,2.6570524562068334,0.11462887007886363,true,6.533793846824286,0.23928381502628326
227699,GNSS_AIDED,6.383,880,0.0,0.0,0.0,1.8890958451211233,0.2624056929902699,true,3.7525577867239597,0.44695785641670227
227804,GNSS_AIDED,6.383,1085,0.0,0.0,0.0,5.024341102245456,0.053862130695884324,true,8.765042325475727,0.15970410406589508
227899,GNSS_AIDED,6.383,1085,0.0,0.0,0.0,3.2138792104452656,0.21682569569371063,true,6.643268560847011,0.3675009310245514
228003,GNSS_AIDED,6.398,285,0.0,0.0,0.0,4.4569643813563635,0.12343726341529038,true,10.126041005577346,0.31656795740127563
228100,GNSS_AIDED,6.398,285,0.0,0.0,0.0,3.660735078765734,0.23197435073422723,true,8.97227385329871,0.40485072135925293
228203,GNSS_AIDED,6.398,484,0.0,0.0,0.0,2.0632896002917853,0.09339800834355641,true,1.4593277638968598,0.34328049421310425
228301,GNSS_AIDED,6.398,484,0.0,0.0,0.0,2.297086681309476,0.08366018112036086,true,5.589949453799934,0.10980957001447678
228403,GNSS_AIDED,6.398,685,0.0,0.0,0.0,2.132468963761703,0.176521146907441,true,3.688699955120497,0.27383825182914734
228501,GNSS_AIDED,6.398,685,0.0,0.0,0.0,4.601894198723883,0.09746936648825182,true,8.357068299401353,0.19185590744018555
228602,GNSS_AIDED,6.398,885,0.0,0.0,0.0,3.588697949382401,0.18894497493086163,true,6.5388359301335335,0.3285995125770569
228703,GNSS_AIDED,6.398,885,0.0,0.0,0.0,3.8635708673735083,0.17031983658524172,true,5.386749902190739,0.19851447641849518
228800,GNSS_AIDED,6.398,1086,0.0,0.0,0.0,3.531262629082675,0.22389944967823253,true,7.510092434346956,0.38486430048942566
228903,GNSS_AIDED,6.398,1086,0.0,0.0,0.0,3.9726129303157105,0.09096335109162437,true,9.896448189167323,0.22926220297813416
229002,GNSS_AIDED,2.383,286,0.0,0.0,0.0,3.403842963865478,0.17456035527456884,true,7.600638043335003,0.3476831316947937
229103,GNSS_AIDED,2.383,286,0.0,0.0,0.0,2.256517534161162,0.1323509899738848,true,1.543879536111046,0.3402321934700012
229203,GNSS_AIDED,2.383,487,0.0,0.0,0.0,0.5238206275272861,0.222240515502455,true,1.2204930795551052,0.31931114196777344
229304,GNSS_AIDED,2.383,487,0.0,0.0,0.0,0.8472542635461214,0.1437838310823482,true,1.8298939543716144,0.1098606064915657
229407,GNSS_AIDED,2.383,688,0.0,0.0,0.0,1.121740245218192,0.17394453466216905,true,2.3213989486355846,0.28905996680259705
229505,GNSS_AIDED,2.383,688,0.0,0.0,0.0,2.7755408111130704,0.16323675338850271,true,5.726535968662962,0.2284144014120102
229604,GNSS_AIDED,2.383,887,0.0,0.0,0.0,5.5726648641159775,0.13571029275078708,true,9.182348344659115,0.2333420366048813
229705,GNSS_AIDED,2.383,887,0.0,0.0,0.0,3.240990612048629,0.22896894361366107,true,6.019978960855165,0.3283514380455017
229806,GNSS_AIDED,2.383,1088,0.0,0.0,0.0,3.7812587748172137,0.1047572995993726,true,8.987959299564274,0.2997286021709442
