elapsedMs,gnssMode,gnssFixAccuracyM,gnssFixAgeMs,gnssSpeedMps,drVelocityEastMps,drVelocityNorthMps,linearAccelMagnitudeMps2,gyroMagnitudeRadPerSec,isStationary,rawLinearAccelMagnitudeMps2,rawGyroMagnitudeRadPerSec
4631,DEAD_RECKONING,10.453,698,0.052735757,0.0,0.0,0.1360567880726306,0.0010484512470661602,true,0.1361727673187837,8.80429579410702E-4
4719,DEAD_RECKONING,10.453,698,0.052735757,0.0,0.0,0.13290374906087213,0.0012832505934530778,true,0.13052540178074,0.001638501533307135
4832,DEAD_RECKONING,10.453,899,0.052735757,0.0,0.0,0.13128273992249012,0.0013203934846664316,true,0.13011588227276066,0.0018702021334320307
4918,DEAD_RECKONING,10.453,899,0.052735757,0.0,0.0,0.12817524824242832,0.0013816421328654235,true,0.12606481651292653,0.0015124999918043613
5027,DEAD_RECKONING,10.453,1100,0.052735757,0.0,0.0,0.13308869544581645,0.0014575590367893808,true,0.1377697449607212,0.0021913894452154636
5118,DEAD_RECKONING,10.453,1100,0.052735757,0.0,0.0,0.13539324908552605,0.0019762104013267686,true,0.1372336471639751,0.0024481178261339664
5220,DEAD_RECKONING,10.453,1311,0.052735757,0.0,0.0,0.1395074506974469,0.0012394457397298607,true,0.14338228514886822,0.0015434336382895708
5321,DEAD_RECKONING,10.453,1311,0.052735757,0.0,0.0,0.13657406657471396,5.305552711522204E-4,true,0.13469069299903388,8.80429579410702E-4
5421,DEAD_RECKONING,10.453,1311,0.052735757,0.0,0.0,0.13365239118748218,5.358858077593335E-4,true,0.13237688978315973,7.53118540160358E-4
5517,DEAD_RECKONING,10.453,1516,0.052735757,0.0,0.0,0.12968784229782865,7.553206064418497E-4,true,0.1265786698932974,0.0010826761135831475
5619,DEAD_RECKONING,10.453,1516,0.052735757,0.0,0.0,0.12803839878002746,0.0015718616046016254,true,0.1274321656450398,0.002683892846107483
5720,DEAD_RECKONING,10.453,1734,0.052735757,0.0,0.0,0.12965352642474848,8.419647454250196E-4,true,0.13115873436969006,0.0016093961894512177
5817,DEAD_RECKONING,10.453,1734,0.052735757,0.0,0.0,0.12947134897793028,7.574232445000368E-4,true,0.12933008700234339,8.80429579410702E-4
5916,DEAD_RECKONING,10.453,1943,0.052735757,0.0,0.0,0.13967788474177062,0.0014375525285059204,true,0.14793875121446895,0.002851260593160987
6019,DEAD_RECKONING,10.453,1943,0.052735757,0.0,0.0,0.12631892448691118,4.5937720679666244E-4,true,0.1157453902515458,8.80429579410702E-4
6116,REACQUISITION,10.453,2149,0.052735757,0.0,0.0,0.1319212055898758,0.0010567572089148487,true,0.13639017092541847,0.001638501533307135
6219,REACQUISITION,10.453,2149,0.052735757,0.0,0.0,0.13168877071676666,9.30914596158461E-4,true,0.131725389053172,0.0021913894452154636
6318,REACQUISITION,10.453,2356,0.052735757,0.0,0.0,0.13800209689544943,6.496410594972206E-4,true,0.14350057281753958,0.0018702021334320307
6419,REACQUISITION,10.453,2356,0.052735757,0.0,0.0,0.13861476609500795,3.50232162196105E-4,true,0.13930429132413946,7.53118540160358E-4
6519,REACQUISITION,10.453,2560,0.052735757,0.0,0.0,0.12912626656198134,0.001732110819151894,true,0.12197322114977759,0.0029361965134739876
6620,REACQUISITION,10.453,2560,0.052735757,0.0,0.0,0.13934138224423268,0.0018928083125091396,true,0.14760409076817285,0.0024940241128206253
6720,REACQUISITION,10.453,2773,0.052735757,0.0,0.0,0.1289336118887992,0.001352950813467102,true,0.12099571493065431,0.0015124999918043613
6819,REACQUISITION,10.453,2773,0.052735757,0.0,0.0,0.13053076239980685,7.549636155219021E-4,true,0.1318451079489833,4.124999977648258E-4
6919,REACQUISITION,10.453,2974,0.052735757,0.0,0.0,0.12474292153354923,0.0010244000071929571,true,0.12088194486163237,0.001638501533307135
7033,REACQUISITION,10.453,2974,0.052735757,0.0,0.0,0.13303194900091966,4.924724490842806E-4,true,0.139684885402158,4.124999977648258E-4
7133,REACQUISITION,10.453,3174,0.052735757,0.0,0.0,0.14093843025134423,0.0010182002967544124,true,0.14730091404761106,0.0020487038418650627
7232,REACQUISITION,10.453,3174,0.052735757,0.0,0.0,0.1320175898876318,3.502470787331615E-4,true,0.12537377338902098,4.124999977648258E-4
7328,REACQUISITION,10.453,3375,0.052735757,0.0,0.0,0.13174058311790451,9.342674164748102E-4,true,0.13195712994481965,0.0018702021334320307
7432,REACQUISITION,10.453,3375,0.052735757,0.0,0.0,0.13238279336541023,8.351824256122435E-4,true,0.13397083208840602,0.0021913894452154636
7522,REACQUISITION,10.453,3576,0.052735757,0.0,0.0,0.13594158073566584,7.631662783685155E-4,true,0.13913725190383736,7.53118540160358E-4
7630,REACQUISITION,10.453,3576,0.052735757,0.0,0.0,0.13200395712967156,9.559330667009382E-4,true,0.12899075399464532,0.0018702021334320307
7722,REACQUISITION,10.453,3776,0.052735757,0.0,0.0,0.13595400939693175,0.0020640267087387145,true,0.13952621581208252,0.003150520846247673
7830,REACQUISITION,10.453,3776,0.052735757,0.0,0.0,0.13666347001939982,7.084615669215766E-4,true,0.13778802331509757,0.0017007810529321432
7922,REACQUISITION,10.453,3976,0.052735757,0.0,0.0,0.14182006612769996,6.95716706836714E-4,true,0.14620543117399007,0.001038102200254798
8029,REACQUISITION,10.453,3976,0.052735757,0.0,0.0,0.13776222224879364,8.652332789076982E-4,true,0.1347297111567271,0.001038102200254798
8132,REACQUISITION,10.453,4188,0.052735757,0.0,0.0,0.1340514179547631,5.13093282401866E-4,true,0.13150316582821014,8.80429579410702E-4
8230,REACQUISITION,10.453,4188,0.052735757,0.0,0.0,0.1337213902692111,0.0013004233889897959,true,0.13376000082037942,0.002683892846107483
8328,REACQUISITION,10.453,4388,0.052735757,0.0,0.0,0.13604325996904007,0.0012956245144062177,true,0.13828622030267768,0.001638501533307135
8427,REACQUISITION,10.453,4388,0.052735757,0.0,0.0,0.14329902799665684,0.0012173939675758888,true,0.1491602369768368,0.0012971723917871714
8527,REACQUISITION,10.453,4589,0.052735757,0.0,0.0,0.13781505467884494,7.619635153913594E-4,true,0.13404425723891875,7.53118540160358E-4
8630,REACQUISITION,10.453,4589,0.052735757,0.0,0.0,0.13762640732926387,4.2113736354282267E-4,true,0.13755471986683354,4.124999977648258E-4
8723,REACQUISITION,10.453,4790,0.052735757,0.0,0.0,0.14256262588094476,4.4680838378505157E-4,true,0.14648463124678018,8.80429579410702E-4
8829,REACQUISITION,10.453,4790,0.052735757,0.0,0.0,0.13758191908447873,7.851436202905657E-4,true,0.13395202669356626,0.0012971723917871714
8930,REACQUISITION,10.453,5000,0.052735757,0.0,0.0,0.14134109521788596,5.828323557230852E-4,true,0.14435530521995626,0.0015434336382895708
9027,REACQUISITION,10.453,5000,0.052735757,0.0,0.0,0.13519739898755317,9.770663557386072E-4,true,0.13061486950121654,0.0018702021334320307
9133,DEAD_RECKONING,10.453,5203,0.052735757,0.0,0.0,0.12352520188903228,0.0014152382235993685,true,0.11440665050546757,0.0018702021334320307
9225,DEAD_RECKONING,10.453,5203,0.052735757,0.0,0.0,0.1307205437262023,6.713848721798265E-4,true,0.137252862765156,0.001038102200254798
9336,DEAD_RECKONING,10.453,5404,0.052735757,0.0,0.0,0.1344285048700374,0.0011345818513060202,true,0.1376829095450023,0.0021913894452154636
9425,DEAD_RECKONING,10.453,5404,0.052735757,0.0,0.0,0.12746031277311853,9.015240496102108E-4,true,0.12262401503057412,7.53118540160358E-4
9531,DEAD_RECKONING,10.453,5605,0.052735757,0.0,0.0,0.12637121429494752,9.993056147387447E-4,true,0.1255931184447816,0.0018702021334320307
9626,DEAD_RECKONING,10.453,5605,0.052735757,0.0,0.0,0.13716097313900788,5.906327775681188E-4,true,0.1458794553109398,0.0010826761135831475
9725,DEAD_RECKONING,10.453,5815,0.052735757,0.0,0.0,0.13917907406118704,6.952907875764768E-4,true,0.14084251931487032,0.0012971723917871714
9827,DEAD_RECKONING,10.453,5815,0.052735757,0.0,0.0,0.134171885618522,0.001016250979158637,true,0.13048385958382694,0.0012971723917871714
9925,DEAD_RECKONING,10.453,6016,0.052735757,0.0,0.0,0.13250327665023032,0.001620981669456602,true,0.13202437109802842,0.0025316434912383556
10027,DEAD_RECKONING,10.453,6016,0.052735757,0.0,0.0,0.1348892360635313,4.98896212418277E-4,true,0.13688255707200264,4.124999977648258E-4
10128,DEAD_RECKONING,10.453,6217,0.052735757,0.0,0.0,0.13876190971397023,0.0010190463226284025,true,0.14188961261804417,0.0019734962843358517
10227,DEAD_RECKONING,10.453,6217,0.052735757,0.0,0.0,0.13997206974548443,7.804151269756052E-4,true,0.14095632249801643,0.0014089556643739343
10341,DEAD_RECKONING,10.453,6418,0.052735757,0.0,0.0,0.13412978270378417,0.0010931081699607473,true,0.12962974473878822,0.002112315036356449
10427,DEAD_RECKONING,10.453,6418,0.052735757,0.0,0.0,0.1296064349759711,0.0016463310440189985,true,0.12627447110553278,0.002112315036356449
10550,DEAD_RECKONING,7.376,203,0.08085902,0.0,0.0,0.13439901171007204,4.659348539285398E-4,true,0.1382394427515294,0.0017715635476633906
10638,DEAD_RECKONING,7.376,203,0.08085902,0.0,0.0,0.125111052892879,6.328555756908446E-4,true,0.118179949776579,0.0011986972531303763
10739,DEAD_RECKONING,7.376,413,0.08085902,0.0,0.0,0.12332039290891145,6.880884825581448E-4,true,0.12279064602359788,0.0011986972531303763
10837,DEAD_RECKONING,7.376,413,0.08085902,0.0,0.0,0.12456534380340857,7.413001599302315E-4,true,0.12635452587999763,9.120717877522111E-4
10939,DEAD_RECKONING,7.376,413,0.08085902,0.0,0.0,0.13237559570184945,3.1492962398839235E-4,true,0.1390963346577741,4.763139586430043E-4
11038,DEAD_RECKONING,7.376,618,0.08085902,0.0,0.0,0.1366103929957429,4.6854573559245E-4,true,0.14104025129478728,9.120717877522111E-4
11138,DEAD_RECKONING,7.376,618,0.08085902,0.0,0.0,0.1285082702902488,5.512868330448447E-4,true,0.1226596241568837,0.0011986972531303763
11236,DEAD_RECKONING,7.376,819,0.08085902,0.0,0.0,0.1316094255650883,6.823135916624553E-4,true,0.13430603857143367,0.0012971723917871714
11336,DEAD_RECKONING,7.376,819,0.08085902,0.0,0.0,0.13363300045332663,6.806721564047601E-4,true,0.13556244061084852,0.0014289418468251824
11434,DEAD_RECKONING,7.376,1040,0.08085902,0.0,0.0,0.1371667265751756,0.0015246192222622423,true,0.14034857042169405,0.0026697670109570026
11538,DEAD_RECKONING,7.376,1040,0.08085902,0.0,0.0,0.13215177967271727,0.001452840028662081,true,0.128386709118934,0.0018032955704256892
11638,DEAD_RECKONING,7.376,1246,0.08085902,0.0,0.0,0.12843652882647408,0.0016136471937566073,true,0.1255434363677814,0.0018032955704256892
11733,DEAD_RECKONING,7.376,1246,0.08085902,0.0,0.0,0.1165832948719952,7.40035568635342E-4,true,0.10803125193526628,4.763139586430043E-4
11832,DEAD_RECKONING,7.376,1446,0.08085902,0.0,0.0,0.13019146889822958,4.750644758252566E-4,true,0.14125559527977397,4.763139586430043E-4
11935,DEAD_RECKONING,7.376,1446,0.08085902,0.0,0.0,0.12852400617935758,0.0011411748871447034,true,0.12736715228567375,0.0018032955704256892
12034,DEAD_RECKONING,7.376,1646,0.08085902,0.0,0.0,0.13197649726355323,0.0022671821312010426,true,0.13490257131852182,0.0033708540722727776
12136,DEAD_RECKONING,7.376,1646,0.08085902,0.0,0.0,0.13528277382254378,0.0010341339825511741,true,0.13791506304925377,0.0012971723917871714
12231,DEAD_RECKONING,7.376,1846,0.08085902,0.0,0.0,0.1361805972348438,0.0012743348555029994,true,0.1371919957471307,0.0017715635476633906
12332,DEAD_RECKONING,7.376,1846,0.08085902,0.0,0.0,0.14048041483322748,5.854209201184268E-4,true,0.14432193651790018,0.0011986972531303763
12434,DEAD_RECKONING,7.376,2047,0.08085902,0.0,0.0,0.13186928515796206,6.811531520156924E-4,true,0.1252276910752358,9.120717877522111E-4
12532,DEAD_RECKONING,7.376,2047,0.08085902,0.0,0.0,0.13131571218034016,0.0013321931284428156,true,0.13107010616211778,0.0019347964553162456
12633,REACQUISITION,7.376,2247,0.08085902,0.0,0.0,0.13506290324630563,9.104942500280838E-4,true,0.13879048553394938,0.0011986972531303763
12733,REACQUISITION,7.376,2247,0.08085902,0.0,0.0,0.13779462890895192,6.98156235859779E-4,true,0.1403790186385377,0.0018032955704256892
12834,REACQUISITION,7.376,2457,0.08085902,0.0,0.0,0.13476712271495947,8.144831055326293E-4,true,0.1335161056010592,0.0015124999918043613
12934,REACQUISITION,7.376,2457,0.08085902,0.0,0.0,0.13615328029590512,0.0016131912406758988,true,0.1376930387984761,0.002641288796439767
13034,REACQUISITION,7.376,2658,0.08085902,0.0,0.0,0.13740136814644338,0.0017340226710050846,true,0.13860346819747427,0.0023815699387341738
13137,REACQUISITION,7.376,2658,0.08085902,0.0,0.0,0.13454952817815394,7.278924043970742E-4,true,0.13229670382853628,4.763139586430043E-4
13234,REACQUISITION,7.376,2859,0.08085902,0.0,0.0,0.13057935966206874,6.208966185372323E-4,true,0.1275274612199282,0.0015124999918043613
13334,REACQUISITION,7.376,2859,0.08085902,0.0,0.0,0.1332314803792034,4.239655280754102E-4,true,0.1357093877511094,0.0011986972531303763
13435,REACQUISITION,7.376,3059,0.08085902,0.0,0.0,0.12347254703974832,6.259578696020321E-4,true,0.11601799324921303,9.120717877522111E-4
13537,REACQUISITION,7.376,3059,0.08085902,0.0,0.0,0.13496757669823078,3.017235317129822E-4,true,0.14455167517364587,4.763139586430043E-4
13637,REACQUISITION,7.376,3266,0.08085902,0.0,0.0,0.13096851421988628,4.3949919080609563E-4,true,0.12793897077372468,9.120717877522111E-4
13746,REACQUISITION,7.376,3266,0.08085902,0.0,0.0,0.12885632323650462,8.153918450320625E-4,true,0.1273776757662108,0.0012971723917871714
13849,REACQUISITION,7.376,3474,0.08085902,0.0,0.0,0.12621629534665343,5.334564402804686E-4,true,0.12438105716276322,0.0011986972531303763
13945,REACQUISITION,7.376,3474,0.08085902,0.0,0.0,0.13011548969132916,0.0013699283048075263,true,0.1333385343417616,0.0026591233909130096
14046,REACQUISITION,7.376,3674,0.08085902,0.0,0.0,0.13495962154118094,9.600889590669526E-4,true,0.13881924127515413,0.0016269219340756536
14148,REACQUISITION,7.376,3674,0.08085902,0.0,0.0,0.13524723105990985,9.588883257651939E-4,true,0.13612129440931928,0.0015124999918043613
14245,REACQUISITION,7.376,3874,0.08085902,0.0,0.0,0.13392414195896668,6.191016471569964E-4,true,0.1330720097351816,4.763139586430043E-4
14347,REACQUISITION,7.376,3874,0.08085902,0.0,0.0,0.12641764286079923,4.124072120420049E-4,true,0.1206556416442706,0.0011986972531303763
14442,REACQUISITION,7.376,4076,0.08085902,0.0,0.0,0.13289767972882696,9.961776184992347E-4,true,0.1385424637475012,0.0018702021334320307
14543,REACQUISITION,7.376,4076,0.08085902,0.0,0.0,0.12955102901767848,0.0013222381927611919,true,0.1268972494846937,0.0017715635476633906
14648,REACQUISITION,7.376,4285,0.08085902,0.0,0.0,0.13646921410728355,7.147424233109405E-4,true,0.14310121598462786,9.120717877522111E-4
14745,REACQUISITION,7.376,4285,0.08085902,0.0,0.0,0.1309194481290056,5.293182544063751E-4,true,0.1271292179066026,9.120717877522111E-4
14842,REACQUISITION,7.376,4489,0.08085902,0.0,0.0,0.11858202775658735,8.046700624176102E-4,true,0.109224760963782,0.0011986972531303763
14944,REACQUISITION,7.376,4489,0.08085902,0.0,0.0,0.12473880164264944,0.0010658113903014132,true,0.1298882904031912,0.0015124999918043613
15044,REACQUISITION,7.376,4690,0.08085902,0.0,0.0,0.12286672733818862,5.516708060590905E-4,true,0.12163255074500878,4.763139586430043E-4
15142,REACQUISITION,7.376,4690,0.08085902,0.0,0.0,0.12843884014361634,9.418430518996591E-4,true,0.1329594983695174,0.002112315036356449
15251,REACQUISITION,7.376,4891,0.08085902,0.0,0.0,0.13180628110116335,9.611854081923428E-4,true,0.13491935555261472,0.0018702022498473525
15342,REACQUISITION,7.376,4891,0.08085902,0.0,0.0,0.12484235091370537,6.076070436059661E-4,true,0.1195159106991765,0.0014289418468251824
15459,DEAD_RECKONING,7.376,5101,0.08085902,0.0,0.0,0.12947364670395606,1.4635809538787023E-4,true,0.13362782990252714,4.763139586430043E-4
15541,DEAD_RECKONING,7.376,5101,0.08085902,0.0,0.0,0.13898178457183394,8.846043752705061E-4,true,0.14714534998082213,0.0017007810529321432
15648,DEAD_RECKONING,7.376,5302,0.08085902,0.0,0.0,0.1357920259790614,0.0016184502643376171,true,0.13335017014822528,0.002501593204215169
15742,DEAD_RECKONING,7.376,5302,0.08085902,0.0,0.0,0.13780674992957415,7.894828095155243E-4,true,0.14032886138080125,4.763139586430043E-4
15851,DEAD_RECKONING,7.376,5503,0.08085902,0.0,0.0,0.12574454975514754,8.140253809758546E-4,true,0.11641779782643828,9.120717877522111E-4
15941,DEAD_RECKONING,7.376,5503,0.08085902,0.0,0.0,0.13349824603747787,4.3986354567968213E-4,true,0.14001567002870996,0.0011986972531303763
16049,DEAD_RECKONING,7.376,5703,0.08085902,0.0,0.0,0.13589365261049607,7.657877864697122E-4,true,0.13818746023628556,0.0015124999918043613
16142,DEAD_RECKONING,7.376,5703,0.08085902,0.0,0.0,0.13487719199065665,0.0010000186930963202,true,0.1342050038369694,0.0017007810529321432
16247,DEAD_RECKONING,7.376,5903,0.08085902,0.0,0.0,0.12792693299897984,2.2283025179081406E-4,true,0.12243921210809296,9.120717877522111E-4
16343,DEAD_RECKONING,7.376,5903,0.08085902,0.0,0.0,0.12221820964080382,0.0011513370181133109,true,0.11776843022481251,0.00198781443759799
16451,DEAD_RECKONING,7.376,6104,0.08085902,0.0,0.0,0.1339599035121533,7.259055505662066E-4,true,0.1436092233839826,0.0015124999918043613
16544,DEAD_RECKONING,7.376,6104,0.08085902,0.0,0.0,0.12787748665866472,0.0012900580959283486,true,0.12326655020315569,0.002612499985843897
16650,DEAD_RECKONING,7.376,6304,0.08085902,0.0,0.0,0.13100969176178343,0.0013324916718586914,true,0.13368053867621765,0.0032798866741359234
16744,DEAD_RECKONING,7.376,6304,0.08085902,0.0,0.0,0.12770682080139514,0.001765575107604065,true,0.125113220041577,0.0025053692515939474
16857,DEAD_RECKONING,6.243,97,0.029920515,0.0,0.0,0.12658941483636357,0.0010858420378692514,true,0.12615594075886996,0.0018702022498473525
16960,DEAD_RECKONING,6.243,97,0.029920515,0.0,0.0,0.12691309206992465,0.0017994937307036557,true,0.12727926227342282,0.0026697670109570026
17067,DEAD_RECKONING,6.243,300,0.029920515,0.0,0.0,0.12857778570851808,0.0012719860740881483,true,0.1300147357146412,0.0012971723917871714
17158,DEAD_RECKONING,6.243,300,0.029920515,0.0,0.0,0.1387519298835878,9.695683153948416E-4,true,0.14684108633559292,9.120717877522111E-4
17264,DEAD_RECKONING,6.243,501,0.029920515,0.0,0.0,0.13827375918722906,0.0010267022508000886,true,0.13811208399598734,0.0012971723917871714
17352,DEAD_RECKONING,6.243,501,0.029920515,0.0,0.0,0.127983923360821,6.631535026579706E-4,true,0.12032047923601741,4.763139586430043E-4
17464,DEAD_RECKONING,6.243,701,0.029920515,0.0,0.0,0.12677977731024398,4.0813054423324537E-4,true,0.12592049990270374,9.120717877522111E-4
17556,DEAD_RECKONING,6.243,701,0.029920515,0.0,0.0,0.13302568257341488,6.642225242769081E-4,true,0.13820723184862208,9.120717877522111E-4
17663,DEAD_RECKONING,6.243,901,0.029920515,0.0,0.0,0.1363010643219105,8.000925642380892E-4,true,0.13908185627622724,9.120717877522111E-4
17753,DEAD_RECKONING,6.243,901,0.029920515,0.0,0.0,0.1377772081009012,9.315400370533112E-4,true,0.1392671974535177,0.0017715635476633906
17856,DEAD_RECKONING,6.243,1114,0.029920515,0.0,0.0,0.13528187802537348,4.3550703109477553E-4,true,0.13335677791405562,9.120717877522111E-4
17953,DEAD_RECKONING,6.243,1114,0.029920515,0.0,0.0,0.13800781418416191,4.16611183096846E-4,true,0.14050082449214168,8.80429579410702E-4
18053,DEAD_RECKONING,6.243,1114,0.029920515,0.0,0.0,0.13490238099319746,8.586778038340186E-4,true,0.13264687032032849,0.0015916775446385145
18153,DEAD_RECKONING,6.243,1315,0.029920515,0.0,0.0,0.1335613425020464,8.732655230670304E-4,true,0.13250267217241268,0.0015124999918043613
18251,DEAD_RECKONING,6.243,1315,0.029920515,0.0,0.0,0.13323808535947312,7.311336629770294E-4,true,0.13361664616198582,0.0017715635476633906
18348,DEAD_RECKONING,6.243,1514,0.029920515,0.0,0.0,0.1364719665917971,0.0012355107676135747,true,0.13994920517995485,0.0021697133779525757
